id,text,sentiment,aspect,language,split
24331,唯一的问题是保险箱在我们抵达时被锁上了，并且女仆在第二天晚上拿走了浴袍并且没有更换。,negative,service general,zh,validation
24332,谢天谢地，因为当我在高速公路上开车经过时看到它，它看起来非常可怕。,negative,hotel general,zh,validation
24333,很棒的住宿地点！,positive,hotel general,zh,validation
24334,物有所值，我之前住过这家酒店，当时它还是 Alisa。,positive,hotel prices,zh,validation
24335,我对房间印象深刻，考虑到优越的位置和低廉的价格 - 绝对是我们发现的宝藏，迫不及待地想再次入住！,positive,rooms general,zh,validation
24335,我对房间印象深刻，考虑到优越的位置和低廉的价格 - 绝对是我们发现的宝藏，迫不及待地想再次入住！,positive,location general,zh,validation
24335,我对房间印象深刻，考虑到优越的位置和低廉的价格 - 绝对是我们发现的宝藏，迫不及待地想再次入住！,positive,hotel prices,zh,validation
24335,我对房间印象深刻，考虑到优越的位置和低廉的价格 - 绝对是我们发现的宝藏，迫不及待地想再次入住！,positive,hotel general,zh,validation
24336,好房间和位置我们只在佛罗伦萨住一晚，因此我选择了这个地方，因为它靠近旅游景点和火车站，而且这里的评价很高。,positive,rooms general,zh,validation
24336,好房间和位置我们只在佛罗伦萨住一晚，因此我选择了这个地方，因为它靠近旅游景点和火车站，而且这里的评价很高。,positive,location general,zh,validation
24337,酒店 员工 非常好，他们在漂亮的房间里提供了美味的 早餐。,positive,service general,zh,validation
24337,酒店 员工 非常好，他们在漂亮的房间里提供了美味的 早餐。,positive,food_drinks quality,zh,validation
24338,从这里步行即可到达时代广场、布莱恩特公园、洛克菲勒中心、第五大道等地。,positive,location general,zh,validation
24339,这家酒店最好的点是员工、房间以及靠近地铁站。,positive,service general,zh,validation
24339,这家酒店最好的点是员工、房间以及靠近地铁站。,positive,rooms general,zh,validation
24339,这家酒店最好的点是员工、房间以及靠近地铁站。,positive,location general,zh,validation
24340,优雅舒适,positive,hotel comfort,zh,validation
24341,它不像机场内的酒店那么方便，但位置远离机场，因此非常安静 -房间隔音效果极好。,negative,location general,zh,validation
24341,它不像机场内的酒店那么方便，但位置远离机场，因此非常安静 -房间隔音效果极好。,positive,location general,zh,validation
24341,它不像机场内的酒店那么方便，但位置远离机场，因此非常安静 -房间隔音效果极好。,positive,rooms quality,zh,validation
24342,酒店应该关闭，直到工作完成为止。,negative,hotel general,zh,validation
24343,这家酒店很容易找到，而且我们的房间也相当不错。,positive,location general,zh,validation
24343,这家酒店很容易找到，而且我们的房间也相当不错。,positive,rooms general,zh,validation
24344,食物 和其余的 度假村 没什么特别的。,negative,hotel general,zh,validation
24344,食物 和其余的 度假村 没什么特别的。,neutral,food_drinks quality,zh,validation
24345,物超所值，大家好。刚结束在郁金香中心旅馆的两晚住宿回来。,positive,hotel prices,zh,validation
24346,餐厅酒店非常好。,positive,hotel general,zh,validation
24347,房间 非常棒，非常宽敞，浴室 房间 很漂亮，配备了您需要的一切。,positive,rooms general,zh,validation
24347,房间 非常棒，非常宽敞，浴室 房间 很漂亮，配备了您需要的一切。,positive,rooms design_features,zh,validation
24347,房间 非常棒，非常宽敞，浴室 房间 很漂亮，配备了您需要的一切。,positive,room_amenities general,zh,validation
24348,"还行 酒店, 很好 位置",neutral,hotel general,zh,validation
24348,"还行 酒店, 很好 位置",positive,location general,zh,validation
24349,装修精美（2 个房间），带有小阳台，可以让一些新鲜空气（或烟雾）进入。,positive,rooms design_features,zh,validation
24349,装修精美（2 个房间），带有小阳台，可以让一些新鲜空气（或烟雾）进入。,positive,rooms general,zh,validation
24350,酒店 有羽绒被、双层床垫和柔软的毛巾。,positive,room_amenities general,zh,validation
24351,完美位置、友好员工、住宿非常愉快！,positive,location general,zh,validation
24351,完美位置、友好员工、住宿非常愉快！,positive,service general,zh,validation
24351,完美位置、友好员工、住宿非常愉快！,positive,hotel general,zh,validation
24352,市中心两星级 汽车旅馆 的价格很棒，很可能是市中心大城市中最便宜的 汽车旅馆 房间 。,positive,hotel prices,zh,validation
24352,市中心两星级 汽车旅馆 的价格很棒，很可能是市中心大城市中最便宜的 汽车旅馆 房间 。,positive,rooms prices,zh,validation
24353,它也很棒，因为它正好位于两条有轨电车线路上。,positive,location general,zh,validation
24354,说到房间——它们非常陈旧——客厅里的家具已经散架了，我们卧室梳妆台上的抽屉没有轨道，,negative,rooms quality,zh,validation
24354,说到房间——它们非常陈旧——客厅里的家具已经散架了，我们卧室梳妆台上的抽屉没有轨道，,negative,room_amenities quality,zh,validation
24354,说到房间——它们非常陈旧——客厅里的家具已经散架了，我们卧室梳妆台上的抽屉没有轨道，,negative,room_amenities general,zh,validation
24355,工作人员 棒极了！！！,positive,service general,zh,validation
24356,公共房间淡雅；卧室宽敞且床极其舒适。,positive,rooms design_features,zh,validation
24356,公共房间淡雅；卧室宽敞且床极其舒适。,positive,room_amenities comfort,zh,validation
24357,很棒位置很好，效率很高，位置优越酒店。,positive,location general,zh,validation
24358,尽管很便宜，每晚约 75 美元，但真的不值得。,positive,hotel prices,zh,validation
24358,尽管很便宜，每晚约 75 美元，但真的不值得。,negative,hotel prices,zh,validation
24359,干净、舒适位置,positive,location general,zh,validation
24360,不用去昂贵的餐厅早餐，而是步行去附近的商店。,negative,food_drinks prices,zh,validation
24361,工作人员 非常好，房间 相当大、干净、舒适。,positive,service general,zh,validation
24361,工作人员 非常好，房间 相当大、干净、舒适。,positive,rooms design_features,zh,validation
24361,工作人员 非常好，房间 相当大、干净、舒适。,positive,rooms cleanliness,zh,validation
24361,工作人员 非常好，房间 相当大、干净、舒适。,positive,rooms comfort,zh,validation
24362,靠近街道的间房间几年前重新装修过，所以我要求那里的一间房间。,positive,rooms design_features,zh,validation
24363,早餐 比我们想象的要丰盛，所以又是一个不错的福利。,positive,food_drinks style_options,zh,validation
24364,这些房间大小适中，配有标准电视、收音机、电话、风扇、保险箱、裤子熨斗以及沏茶/咖啡设备设施。,positive,rooms design_features,zh,validation
24364,这些房间大小适中，配有标准电视、收音机、电话、风扇、保险箱、裤子熨斗以及沏茶/咖啡设备设施。,positive,room_amenities general,zh,validation
24365,不错的套餐酒店房间相对于所付的价格来说还不错。,positive,hotel prices,zh,validation
24365,不错的套餐酒店房间相对于所付的价格来说还不错。,positive,rooms general,zh,validation
24366,该位置十分便利，可通过地铁和香港八达通卡到达香港、九龙和新界各地。,positive,location general,zh,validation
24367,景色也很棒，考虑到酒店就在海港边上，这在意料之中。,positive,rooms general,zh,validation
24367,景色也很棒，考虑到酒店就在海港边上，这在意料之中。,positive,location general,zh,validation
24368,很棒位置、安全停车场而且内部装饰很有趣。,positive,location general,zh,validation
24368,很棒位置、安全停车场而且内部装饰很有趣。,positive,hotel design_features,zh,validation
24369,住宿非常愉快！,positive,hotel general,zh,validation
24370,不会在曼哈顿的其他地方住宿 在过去十年中，我们曾在 Beacon 酒店住过四次，并且 - 住过一些其他酒店后 - 我们永远不会在纽约的其他地方住宿， 房间 很大，非常舒适，配有虽小但设备齐全的 小厨房。,positive,rooms design_features,zh,validation
24370,不会在曼哈顿的其他地方住宿 在过去十年中，我们曾在 Beacon 酒店住过四次，并且 - 住过一些其他酒店后 - 我们永远不会在纽约的其他地方住宿， 房间 很大，非常舒适，配有虽小但设备齐全的 小厨房。,positive,rooms comfort,zh,validation
24370,不会在曼哈顿的其他地方住宿 在过去十年中，我们曾在 Beacon 酒店住过四次，并且 - 住过一些其他酒店后 - 我们永远不会在纽约的其他地方住宿， 房间 很大，非常舒适，配有虽小但设备齐全的 小厨房。,positive,rooms general,zh,validation
24370,不会在曼哈顿的其他地方住宿 在过去十年中，我们曾在 Beacon 酒店住过四次，并且 - 住过一些其他酒店后 - 我们永远不会在纽约的其他地方住宿， 房间 很大，非常舒适，配有虽小但设备齐全的 小厨房。,negative,rooms design_features,zh,validation
24371,很棒早餐上个月（ 2005 年 11 月）在 Catalonia Aragon 酒店住了 3 晚。,positive,food_drinks quality,zh,validation
24372,好 酒店 非常好 位置,positive,hotel general,zh,validation
24372,好 酒店 非常好 位置,positive,location general,zh,validation
24373,宽敞房间、浴室舒适房间（配有毛巾加热器）、一流位置和极好的员工。,positive,rooms design_features,zh,validation
24373,宽敞房间、浴室舒适房间（配有毛巾加热器）、一流位置和极好的员工。,positive,rooms general,zh,validation
24373,宽敞房间、浴室舒适房间（配有毛巾加热器）、一流位置和极好的员工。,positive,room_amenities general,zh,validation
24373,宽敞房间、浴室舒适房间（配有毛巾加热器）、一流位置和极好的员工。,positive,location general,zh,validation
24373,宽敞房间、浴室舒适房间（配有毛巾加热器）、一流位置和极好的员工。,positive,service general,zh,validation
24374,房间很干净，尤其是浴室房间。,positive,rooms cleanliness,zh,validation
24375,请勿在房间内留下任何个人物品。,negative,rooms comfort,zh,validation
24376,很棒 地点 和 服务，有点破旧 四月份在这里住了两个晚上，探望家人等。,positive,service general,zh,validation
24376,很棒 地点 和 服务，有点破旧 四月份在这里住了两个晚上，探望家人等。,positive,location general,zh,validation
24377,我永远不会再来这里！,negative,hotel general,zh,validation
24378,服务 非常棒，人们很热情，而且总是乐于提供帮助。,positive,service general,zh,validation
24379,如果可能的话建议避免。,negative,hotel general,zh,validation
24380,这是一家可爱的小酒店，物超所值，很棒位置，很好员工，我毫无疑问会再次入住。,positive,hotel general,zh,validation
24380,这是一家可爱的小酒店，物超所值，很棒位置，很好员工，我毫无疑问会再次入住。,positive,hotel design_features,zh,validation
24380,这是一家可爱的小酒店，物超所值，很棒位置，很好员工，我毫无疑问会再次入住。,positive,hotel prices,zh,validation
24380,这是一家可爱的小酒店，物超所值，很棒位置，很好员工，我毫无疑问会再次入住。,positive,location general,zh,validation
24380,这是一家可爱的小酒店，物超所值，很棒位置，很好员工，我毫无疑问会再次入住。,positive,service general,zh,validation
24381,这是一家二星级酒店（也许？？）,neutral,hotel general,zh,validation
24382,强烈推荐，乘坐地铁--很方便，快捷。,positive,hotel general,zh,validation
24383,工作人员非常友善和乐于助人。,positive,service general,zh,validation
24384,不是五星级酒店！,negative,hotel general,zh,validation
24385,从门卫到楼层服务员、从前台到值班经理，所有工作人员都非常热情友好且非常专业。,positive,service general,zh,validation
24386,这是一栋相当新的高而窄的建筑，挤在两栋较大的建筑之间，因此自然光很少，但房间符合您通常对万怡酒店的期望，而且对于曼哈顿来说，房间出奇的宽敞...干净，有舒适的床上用品和毛绒毛巾，免费互联网，客房内有美味的咖啡（避免使用大堂机器），平板电视，最重要的是，非常专业和乐于助人的工作人员。,neutral,hotel design_features,zh,validation
24386,这是一栋相当新的高而窄的建筑，挤在两栋较大的建筑之间，因此自然光很少，但房间符合您通常对万怡酒店的期望，而且对于曼哈顿来说，房间出奇的宽敞...干净，有舒适的床上用品和毛绒毛巾，免费互联网，客房内有美味的咖啡（避免使用大堂机器），平板电视，最重要的是，非常专业和乐于助人的工作人员。,negative,hotel design_features,zh,validation
24386,这是一栋相当新的高而窄的建筑，挤在两栋较大的建筑之间，因此自然光很少，但房间符合您通常对万怡酒店的期望，而且对于曼哈顿来说，房间出奇的宽敞...干净，有舒适的床上用品和毛绒毛巾，免费互联网，客房内有美味的咖啡（避免使用大堂机器），平板电视，最重要的是，非常专业和乐于助人的工作人员。,positive,rooms general,zh,validation
24386,这是一栋相当新的高而窄的建筑，挤在两栋较大的建筑之间，因此自然光很少，但房间符合您通常对万怡酒店的期望，而且对于曼哈顿来说，房间出奇的宽敞...干净，有舒适的床上用品和毛绒毛巾，免费互联网，客房内有美味的咖啡（避免使用大堂机器），平板电视，最重要的是，非常专业和乐于助人的工作人员。,positive,rooms cleanliness,zh,validation
24386,这是一栋相当新的高而窄的建筑，挤在两栋较大的建筑之间，因此自然光很少，但房间符合您通常对万怡酒店的期望，而且对于曼哈顿来说，房间出奇的宽敞...干净，有舒适的床上用品和毛绒毛巾，免费互联网，客房内有美味的咖啡（避免使用大堂机器），平板电视，最重要的是，非常专业和乐于助人的工作人员。,positive,room_amenities comfort,zh,validation
24386,这是一栋相当新的高而窄的建筑，挤在两栋较大的建筑之间，因此自然光很少，但房间符合您通常对万怡酒店的期望，而且对于曼哈顿来说，房间出奇的宽敞...干净，有舒适的床上用品和毛绒毛巾，免费互联网，客房内有美味的咖啡（避免使用大堂机器），平板电视，最重要的是，非常专业和乐于助人的工作人员。,positive,room_amenities prices,zh,validation
24386,这是一栋相当新的高而窄的建筑，挤在两栋较大的建筑之间，因此自然光很少，但房间符合您通常对万怡酒店的期望，而且对于曼哈顿来说，房间出奇的宽敞...干净，有舒适的床上用品和毛绒毛巾，免费互联网，客房内有美味的咖啡（避免使用大堂机器），平板电视，最重要的是，非常专业和乐于助人的工作人员。,positive,food_drinks quality,zh,validation
24386,这是一栋相当新的高而窄的建筑，挤在两栋较大的建筑之间，因此自然光很少，但房间符合您通常对万怡酒店的期望，而且对于曼哈顿来说，房间出奇的宽敞...干净，有舒适的床上用品和毛绒毛巾，免费互联网，客房内有美味的咖啡（避免使用大堂机器），平板电视，最重要的是，非常专业和乐于助人的工作人员。,positive,service general,zh,validation
24386,这是一栋相当新的高而窄的建筑，挤在两栋较大的建筑之间，因此自然光很少，但房间符合您通常对万怡酒店的期望，而且对于曼哈顿来说，房间出奇的宽敞...干净，有舒适的床上用品和毛绒毛巾，免费互联网，客房内有美味的咖啡（避免使用大堂机器），平板电视，最重要的是，非常专业和乐于助人的工作人员。,positive,room_amenities general,zh,validation
24387,- 虽然高于平均水平，但仅仅是一个典型的商务中途停留地酒店。,neutral,hotel general,zh,validation
24388,不足毛巾、有异味浴室、无所谓服务（在试图解决毛巾问题时，客房服务或接待处大约 10 分钟内没有得到答复）。,negative,room_amenities general,zh,validation
24388,不足毛巾、有异味浴室、无所谓服务（在试图解决毛巾问题时，客房服务或接待处大约 10 分钟内没有得到答复）。,negative,rooms cleanliness,zh,validation
24388,不足毛巾、有异味浴室、无所谓服务（在试图解决毛巾问题时，客房服务或接待处大约 10 分钟内没有得到答复）。,negative,service general,zh,validation
24389,房间 宽敞、干净，超大的浴室房间 是一个额外的福利。,positive,rooms design_features,zh,validation
24389,房间 宽敞、干净，超大的浴室房间 是一个额外的福利。,positive,rooms cleanliness,zh,validation
24390,浴室 很大，价格合理 - 与巴塞罗那形成了鲜明的对比。,positive,rooms design_features,zh,validation
24390,浴室 很大，价格合理 - 与巴塞罗那形成了鲜明的对比。,positive,rooms prices,zh,validation
24391,大堂 很漂亮，但是 房间 和 走廊 有点旧了。,negative,rooms quality,zh,validation
24391,大堂 很漂亮，但是 房间 和 走廊 有点旧了。,negative,hotel quality,zh,validation
24392,工作人员 确实很热情，客房服务 也足够了，但我宁愿等到房间彻底装修完毕后再入住 比尔特莫尔。,positive,service general,zh,validation
24392,工作人员 确实很热情，客房服务 也足够了，但我宁愿等到房间彻底装修完毕后再入住 比尔特莫尔。,negative,hotel general,zh,validation
24394,非常物有所值。,positive,hotel prices,zh,validation
24395,行李员 非常乐于助人，我们带了很多东西，因为我们是举办目的地婚礼。,positive,service general,zh,validation
24396,从我们入住的那一刻起，工作人员就非常热情、友好。,positive,service general,zh,validation
24397,当我回到阿姆斯特丹时一定会再次住在那里。,positive,hotel general,zh,validation
24399,非常靠近联合广场（步行 2 分钟）并且位于活动中心。,positive,location general,zh,validation
24400,我们很喜欢在附近的两家餐厅 Ginger 和 Olsen 吃饭，如果我们有时间的话，我们会按照 工作人员 的推荐尝试更多食物。,positive,service general,zh,validation
24401,一次完美的住宿，强烈推荐。,positive,hotel general,zh,validation
24402,我们住在 10 楼，但两天早上 7:30 开始该楼层的一个房间进行装修！,negative,rooms comfort,zh,validation
24403,我于 2005 年 1 月底作为一名单身旅行者住在那里，享受每晚 85 欧元的优惠，抵达后还升级为双人间房间！,positive,rooms prices,zh,validation
24403,我于 2005 年 1 月底作为一名单身旅行者住在那里，享受每晚 85 欧元的优惠，抵达后还升级为双人间房间！,positive,service general,zh,validation
24404,婚礼结束后，我和丈夫到达时，房间一尘不染。,positive,rooms cleanliness,zh,validation
24405,喜欢这个地方,positive,hotel general,zh,validation
24406,兰布拉大道 (La Rambla) 和哥特区 (Gothic District) 就在酒店门外，还有两条不同线路的地铁站。,positive,location general,zh,validation
24407,正如其他人所说的那样 - 非常棒早餐！,positive,food_drinks quality,zh,validation
24408,我们住过的最糟糕的酒店 我和我丈夫于 04 年 5 月住在 拉斐尔。,negative,hotel general,zh,validation
24409,这是东京一个不错的地理位置，地铁非常近（大部分路程使用有盖的地下人行道，这意味着您不必穿过任何道路即可到达那里），并且可以方便地前往城市的东部和西部，赤坂有很多餐厅、酒吧和咖啡馆。,positive,location general,zh,validation
24410,房间里的家具相当干净，状况良好，尽管一切似乎都需要彻底检修，尤其是浴室。,positive,room_amenities cleanliness,zh,validation
24410,房间里的家具相当干净，状况良好，尽管一切似乎都需要彻底检修，尤其是浴室。,positive,room_amenities quality,zh,validation
24410,房间里的家具相当干净，状况良好，尽管一切似乎都需要彻底检修，尤其是浴室。,neutral,rooms general,zh,validation
24411,我们刚刚从艾丽西亚的美妙住宿回来。,positive,hotel general,zh,validation
24412,一定会再来的！,positive,hotel general,zh,validation
24413,这家酒店位置优越，步行即可到达中央车站，是剧院爱好者的理想选择。,positive,location general,zh,validation
24414,我必须说，我们在阵亡将士纪念日周末获得了一笔很划算的优惠。,positive,hotel prices,zh,validation
24415,该酒店最大的优点是其员工的诚实和正直，而我发现一些威尼斯酒店就缺乏这一点。,positive,service general,zh,validation
24416,空间很大，有吹风机，有保险箱（1 个房间），有冰箱（1 个房间），还有很多肥皂/洗发水。,positive,room_amenities general,zh,validation
24417,31 美元/天。——当我在餐厅 (Cafe 15) 吃饭时，尽管他们的生意不怎么好，但服务却非常慢 服务。,negative,service general,zh,validation
24418,前台工作人员很有礼貌、乐于助人、而且专业。,positive,service general,zh,validation
24419,大多数景点都在步行距离内。,positive,location general,zh,validation
24420,它位于市中心，干净，友好。,positive,location general,zh,validation
24420,它位于市中心，干净，友好。,positive,hotel cleanliness,zh,validation
24420,它位于市中心，干净，友好。,positive,service general,zh,validation
24421,虽然重新装修的大堂餐厅和酒吧依然优雅豪华，但标准间客房却更像是破旧的宿舍。,negative,rooms design_features,zh,validation
24422,克莉 汀 非常乐于助人，对我们这些第一次去巴黎旅行、对法语一无所知的人提出的所有问题都非常耐心。,positive,service general,zh,validation
24423,我会再次住在这里。,positive,hotel general,zh,validation
24424,大堂每天供应欧陆式自助早餐，晚间供应葡萄酒招待会，均免费。,positive,food_drinks prices,zh,validation
24425,卢浮宫、杜乐丽花园、巴黎圣母院和左岸都在步行距离内。,positive,location general,zh,validation
24426,这家酒店需要翻新一下，我也认为它没有达到四星级的品质。,neutral,hotel general,zh,validation
24427,您会受到皇室般的待遇。,positive,service general,zh,validation
24428,我不会向任何人推荐这个酒店！！！！！！！！！,negative,hotel general,zh,validation
24429,工作人员 很好，但是这里的 房间 太小了，小得令人难以置信。,positive,service general,zh,validation
24429,工作人员 很好，但是这里的 房间 太小了，小得令人难以置信。,negative,rooms design_features,zh,validation
24430,工作人员 全都很乐于助人且友好，总的来说，我会推荐它作为一家不错的城市 酒店，但也许更适合单身人士/情侣，而不是家庭。,positive,service general,zh,validation
24430,工作人员 全都很乐于助人且友好，总的来说，我会推荐它作为一家不错的城市 酒店，但也许更适合单身人士/情侣，而不是家庭。,positive,hotel general,zh,validation
24431,步行到查理检查站很方便，周围有很多餐馆。,positive,location general,zh,validation
24432,2005 年 4 月在旅馆住了 10 天，非常享受。,positive,hotel general,zh,validation
24433,总体来说，这家酒店很不错，房间很棒，一尘不染，设施齐全，而且我的房间有方便的轮椅通道，前台和工作人员很乐于助人，早餐很简单，但很美味，很丰盛。,positive,hotel general,zh,validation
24433,总体来说，这家酒店很不错，房间很棒，一尘不染，设施齐全，而且我的房间有方便的轮椅通道，前台和工作人员很乐于助人，早餐很简单，但很美味，很丰盛。,positive,rooms general,zh,validation
24433,总体来说，这家酒店很不错，房间很棒，一尘不染，设施齐全，而且我的房间有方便的轮椅通道，前台和工作人员很乐于助人，早餐很简单，但很美味，很丰盛。,positive,rooms cleanliness,zh,validation
24433,总体来说，这家酒店很不错，房间很棒，一尘不染，设施齐全，而且我的房间有方便的轮椅通道，前台和工作人员很乐于助人，早餐很简单，但很美味，很丰盛。,positive,room_amenities general,zh,validation
24433,总体来说，这家酒店很不错，房间很棒，一尘不染，设施齐全，而且我的房间有方便的轮椅通道，前台和工作人员很乐于助人，早餐很简单，但很美味，很丰盛。,positive,service general,zh,validation
24433,总体来说，这家酒店很不错，房间很棒，一尘不染，设施齐全，而且我的房间有方便的轮椅通道，前台和工作人员很乐于助人，早餐很简单，但很美味，很丰盛。,neutral,food_drinks style_options,zh,validation
24433,总体来说，这家酒店很不错，房间很棒，一尘不染，设施齐全，而且我的房间有方便的轮椅通道，前台和工作人员很乐于助人，早餐很简单，但很美味，很丰盛。,positive,food_drinks quality,zh,validation
24434,非常棒员工。,positive,service general,zh,validation
24435,到埃菲尔铁塔非常方便（步行 5 分钟）。,positive,location general,zh,validation
24436,油漆剥落、装置生锈、水泥浆发霉，而且完全缺乏便利设施。,negative,rooms quality,zh,validation
24436,油漆剥落、装置生锈、水泥浆发霉，而且完全缺乏便利设施。,negative,room_amenities general,zh,validation
24437,我一定会再次住在这里。,positive,hotel general,zh,validation
24438,然而，酒店较旧部分房间需要更新。,negative,rooms design_features,zh,validation
24439,浴室里有股很难闻的霉味，我们一开门整个房间都会充满霉味。,negative,rooms cleanliness,zh,validation
24440,然而，它并不便宜，我付出的更多，得到的却更少。,negative,hotel prices,zh,validation
24441,即使正在进行改造，我们在Bienville House的住宿仍然很棒！,positive,hotel general,zh,validation
24442,第二，这家酒店的普通房间已全部订满，因此我入住时被升级到了行政楼层，但只升级到了房间，而不是服务。这家酒店就在一个大型购物中心的上方，里面有不错的食物，还有一个地铁站，虽然不是最方便的，但也可以。这家房间很干净，这家服务还不错，但无论如何都没什么可说的，如果你需要一家好的香港酒店，而且旺角是你的地区，那就选择这家酒店吧，但前提是他们给出的价格要合理，我想延长我的住宿时间，但他们给了我一个荒谬的报价,positive,service general,zh,validation
24442,第二，这家酒店的普通房间已全部订满，因此我入住时被升级到了行政楼层，但只升级到了房间，而不是服务。这家酒店就在一个大型购物中心的上方，里面有不错的食物，还有一个地铁站，虽然不是最方便的，但也可以。这家房间很干净，这家服务还不错，但无论如何都没什么可说的，如果你需要一家好的香港酒店，而且旺角是你的地区，那就选择这家酒店吧，但前提是他们给出的价格要合理，我想延长我的住宿时间，但他们给了我一个荒谬的报价,neutral,food_drinks quality,zh,validation
24442,第二，这家酒店的普通房间已全部订满，因此我入住时被升级到了行政楼层，但只升级到了房间，而不是服务。这家酒店就在一个大型购物中心的上方，里面有不错的食物，还有一个地铁站，虽然不是最方便的，但也可以。这家房间很干净，这家服务还不错，但无论如何都没什么可说的，如果你需要一家好的香港酒店，而且旺角是你的地区，那就选择这家酒店吧，但前提是他们给出的价格要合理，我想延长我的住宿时间，但他们给了我一个荒谬的报价,negative,location general,zh,validation
24442,第二，这家酒店的普通房间已全部订满，因此我入住时被升级到了行政楼层，但只升级到了房间，而不是服务。这家酒店就在一个大型购物中心的上方，里面有不错的食物，还有一个地铁站，虽然不是最方便的，但也可以。这家房间很干净，这家服务还不错，但无论如何都没什么可说的，如果你需要一家好的香港酒店，而且旺角是你的地区，那就选择这家酒店吧，但前提是他们给出的价格要合理，我想延长我的住宿时间，但他们给了我一个荒谬的报价,positive,rooms cleanliness,zh,validation
24443,很好位置好，但要订里面的房间,positive,location general,zh,validation
24444,房间 典型的欧洲小房间，但我们去柏林不是为了住酒店的！,negative,rooms design_features,zh,validation
24445,我应该把所有的取消信息都写下来，因为一个月后，他们向我收取了我甚至没有住过的房间的费用，并且拒绝退还我的钱。,negative,service general,zh,validation
24446,您在这里绝对能得到您所支付的费用。,positive,hotel general,zh,validation
24447,虽然酒店和屋顶是非常好的设施，但绝对远离他们的餐厅和非常傲慢的经理亚历克斯。,positive,hotel general,zh,validation
24447,虽然酒店和屋顶是非常好的设施，但绝对远离他们的餐厅和非常傲慢的经理亚历克斯。,negative,service general,zh,validation
24448,总体而言......非常棒，我不得不说大多数评论都是正确的。,positive,hotel general,zh,validation
24449,这家酒店非常棒，超出了我们的预期。,positive,hotel general,zh,validation
24450,我取消了本周剩余时间的预订，只住了一晚（当晚取消已经太晚了），不是五星级酒店。,negative,hotel general,zh,validation
24451,这家汽车旅馆确实位于伦巴底街 (Lombard Street)，也就是 101 公路的一部分，但由于我们的房间远离街道，所以并没有遇到噪音问题。,positive,rooms general,zh,validation
24452,向那些想在纽约找到舒适住宿，但又不想支付酒店连锁酒店高昂价格的人推荐这家酒店。,positive,hotel general,zh,validation
24453,我发现这个地方非常干净、友好，而且地理位置优越位置。,positive,hotel cleanliness,zh,validation
24453,我发现这个地方非常干净、友好，而且地理位置优越位置。,positive,service general,zh,validation
24453,我发现这个地方非常干净、友好，而且地理位置优越位置。,positive,location general,zh,validation
24454,最好的事情是在大堂有一家星巴克，并且能够直接走进时代广场的中心。,positive,location general,zh,validation
24455,这里的住宿、便利设施、食物以及最重要的娱乐活动，使得这个度假村成为将来再次度假的地方。,positive,hotel general,zh,validation
24456,床上用品很好。,positive,room_amenities general,zh,validation
24457,Service var vidunderligt;,positive,service general,de,validation
24458,God Mad,positive,food quality,en,validation
24459,Bedste. Sushi. nogensinde.,positive,food quality,de,validation
24460,fantastisk,positive,restaurant general,es,validation
24461,BARE FANTASTISK.,positive,food quality,en,validation
24462,Dyr,negative,restaurant prices,en,validation
24463,Og Tom Kha-suppen var patetisk.,negative,food quality,de,validation
24464,"Ich fragte nach einer Speisekarte und dieselbe Kellnerin sah mich an, als wäre ich verrückt.",negative,service general,de,validation
24465,Der Eigentümer kümmert sich wirklich um alle Ihre Wünsche.,positive,service general,de,validation
24466,"Ich bin ein freundlicher Mensch und hätte mir nichts ausgemacht, wenn sie nicht so gemein und persönlich geworden wäre.",negative,service general,de,validation
24467,"Ein toller Ort, um sich zum Essen und Trinken zu treffen ...",positive,restaurant miscellaneous,de,validation
24469,"Der Eigentümer und das Personal sind ebenfalls alle Japaner, was zur gesamten Atmosphäre beiträgt.",positive,ambience general,de,validation
24470,"Die Beilagen waren passabel, und ich bekam auf Anfrage noch einen Nachschlag.",neutral,food quality,de,validation
24470,"Die Beilagen waren passabel, und ich bekam auf Anfrage noch einen Nachschlag.",positive,food style_options,de,validation
24471,"Sehr freundlich Service , Schnell Sitzplätze , Schnell Lieferung , Ausgezeichnet Sushi .",positive,service general,de,validation
24471,"Sehr freundlich Service , Schnell Sitzplätze , Schnell Lieferung , Ausgezeichnet Sushi .",positive,food quality,de,validation
24472,"Ich war dort zum Mittagessen und es war nicht so gut, wie ich es aufgrund der Kritiken erwartet hatte.",negative,food quality,de,validation
24473,Der gefüllte Tilapia war scheußlich ... schmeckte wie Pappe.,negative,food quality,de,validation
24474,Ich verstehe den ganzen Hype einfach nicht …,negative,restaurant general,de,validation
24475,Subtil Essen und Service,positive,food quality,de,validation
24475,Subtil Essen und Service,positive,service general,de,validation
24476,Der Service war wunderbar;,positive,service general,de,validation
24477,Das Essen hier macht seinem Namen (also kantonesisch ...) alle Ehre.,positive,food quality,de,validation
24478,"Es wurde keines gemacht, also habe ich aufgelegt.",negative,service general,de,validation
24479,Dies Ort ist ein tolles Schnäppchen.,positive,restaurant prices,de,validation
24480,Ich werde wiederkommen und kann es wärmstens empfehlen!,positive,restaurant general,de,validation
24481,großartig Hot Dogs .,positive,food quality,de,validation
24482,Das Essen war auch gut.,positive,food quality,de,validation
24483,"Winnie und ihr Personal sind die beste Crew, die Sie finden können.",positive,service general,de,validation
24484,"Der Service war schnell, freundlich und großartig.",positive,service general,de,validation
